"","beta","mu","v","",""
"thetaparm",0.404625532915816,0.27639818424359,0.546394013334066,1,1.5167150468811e-05
"thetaparm",0.383424271829426,0.258812282700092,0.560079563874751,1,0.000627703268150773
"thetaparm",0.448369753779843,0.329310401342809,0.33566441712901,0,0.000209080375907691
"thetaparm",0.487932653166354,0.375462861964479,0.100182495545596,1,0.000389018171054235
"thetaparm",0.439600534504279,0.317283826880157,0.404571264982224,1,7.48866140284181e-05
"thetaparm",0.326419058488682,0.192519855685532,0.734223288949579,1,0.000609865772927362
"thetaparm",0.243915092432871,0.0825558085925877,0.912792918039486,1,4.67730745936021e-05
"thetaparm",0.497591245686635,0.385100472485647,0.092643212992698,0,0.00043625932125704
"thetaparm",0.290384581079707,0.144290786935017,0.83451615832746,1,8.95016553030537e-05
"thetaparm",0.393528153188527,0.269744627177715,0.533552184933797,1,0.000329434553195871
"thetaparm",0.480643758084625,0.361525021260604,0.224585956893861,1,0.000448348810134138
"thetaparm",0.347110910108313,0.211003611097112,0.708932262612507,1,0.000413429580695127
"thetaparm",0.38232030859217,0.256452196277678,0.573409402510151,1,0.000527215395927014
"thetaparm",0.519059073412791,0.404056678293273,0.0372193234506994,1,2.2548250122878e-06
"thetaparm",0.416138243163005,0.290803958429024,0.501827100524679,1,0.000345718426339559
"thetaparm",0.466528522316366,0.353184008039534,0.22547122114338,1,0.00063535226308456
"thetaparm",0.405749129364267,0.285454906756058,0.485134680522606,1,0.000368519691634303
"thetaparm",0.450985846109688,0.336358584463596,0.284039633115754,1,0.00024262997550183
"thetaparm",0.466954783536494,0.34867887548171,0.287146061426029,1,0.00053421535896981
"thetaparm",0.486283596372232,0.371999024646357,0.150890012970194,0,5.95921907256027e-05
"thetaparm",0.422508552670479,0.303564835339785,0.419630365911871,1,9.82850812013616e-05
"thetaparm",0.496448438614607,0.383111651986837,0.098930234555155,0,8.76412964057743e-05
"thetaparm",0.493820031639189,0.381165003171191,0.0921433456242085,0,5.43039932756062e-05
"thetaparm",0.335390693508089,0.20328343519941,0.72055465169251,1,0.000380629492699625
"thetaparm",0.487970758927986,0.375445443438366,0.127403890714049,1,0.000377659391199776
"thetaparm",0.407957710558549,0.280793364392594,0.536733916494995,1,0.000336766419653963
"thetaparm",0.245796752395108,0.0894983639009297,0.903032154077664,0,0.00032701768959699
"thetaparm",0.455857486929744,0.341554033569992,0.273064321605489,1,0.00057268438539879
"thetaparm",0.5012222728692,0.385396830970421,0.13764227903448,1,0.000558867335279621
"thetaparm",0.488166187424213,0.377117348369211,0.0880091192666441,1,2.5281847705283e-05
"thetaparm",0.434612482320517,0.313785613747314,0.400158023927361,0,6.87863015366511e-05
"thetaparm",0.448241353267804,0.330896821804345,0.311202494660392,1,0.00035712896961336
"thetaparm",0.435109413228929,0.310682842275128,0.42618220183067,1,0.000451243412109864
"thetaparm",0.421157395467162,0.301647034706548,0.434479067800567,1,0.000329568163225619
"thetaparm",0.218984470004216,0.0550885621923953,0.935010971967131,1,0.000411875792080029
"thetaparm",0.34664141968824,0.213699498213828,0.70069125527516,0,0.000110591598016845
"thetaparm",0.376545788487419,0.244368072832003,0.642872301163152,1,0.000494531307606901
"thetaparm",0.422206656774506,0.300345340278,0.450797144556418,0,0.000160457061774179
"thetaparm",0.346024192404002,0.217226347886026,0.686200506053865,1,0.000567295323317233
"thetaparm",0.245809498010203,0.0956447995267808,0.892289938172325,1,0.000567502762933908
"thetaparm",0.407395784975961,0.28361823875457,0.512782842852175,0,0.000438363824961166
"thetaparm",0.286410271655768,0.138121680123731,0.847066490910947,1,0.000262773688006063
"thetaparm",0.202117464039475,0.0242376925889403,0.958422217750922,1,0.000354125446580679
"thetaparm",0.503431368153542,0.388786719413474,0.0939493020996451,1,8.51298538402899e-05
"thetaparm",0.460363331250846,0.346336802467704,0.230501760262996,1,0.000226981632862808
"thetaparm",0.484139237552881,0.371179049136117,0.118687663925812,1,0.000507450625621284
"thetaparm",0.442790572531521,0.327116345753893,0.332621066598222,1,0.000560828705099648
"thetaparm",0.208991377847269,0.0283792102709413,0.955654798774049,1,0.000633908567836815
"thetaparm",0.500552870100364,0.386424551717937,0.113377560628578,0,0.000575899220370119
"thetaparm",0.463786440668628,0.349053467623889,0.239557360298932,1,0.000139089636989685
"thetaparm",0.447736401576549,0.326403835555539,0.381191460648552,1,0.000510789921596901
"thetaparm",0.402790273772553,0.276047811144963,0.544881859794259,1,0.000279848295261953
"thetaparm",0.384644768200815,0.259156822226942,0.57402895973064,1,1.26629662589479e-05
"thetaparm",0.438922829460353,0.316970782587305,0.394414695445448,1,0.000277562377087804
"thetaparm",0.233198250178248,0.0769441376905888,0.915438503492624,1,6.35918315122705e-05
"thetaparm",0.371778142405674,0.24366134731099,0.630585390375927,0,0.000638306627916859
"thetaparm",0.35017362749204,0.213560039643198,0.705355513608083,1,0.000429638427432395
"thetaparm",0.511950971093029,0.401704103918746,0.00402037147432566,1,0.000636117406982516
"thetaparm",0.285394938196987,0.13733844505623,0.845010762102902,1,0.000197170853120193
"thetaparm",0.209657101426274,0.0427791108377278,0.944629032630473,1,0.00044647787084438
"thetaparm",0.303668884327635,0.16579472576268,0.794193905778229,1,0.000212128372563555
"thetaparm",0.210076169576496,0.0374616631306708,0.951244819443673,0,0.000594352514337076
"thetaparm",0.350543591659516,0.219012696761638,0.682122125755996,0,0.000213485090990242
"thetaparm",0.48390913172625,0.369526305468753,0.162471809191629,0,0.00010470119018598
"thetaparm",0.334889689693227,0.199672118062153,0.73513867566362,0,0.000369343522024047
"thetaparm",0.45344489114359,0.334835934452713,0.336307492805645,0,0.000621673800380702
"thetaparm",0.499427151633427,0.383266323013231,0.14964159228839,1,0.000572107337801619
"thetaparm",0.501603670651093,0.38628122699447,0.130420563509688,1,0.000617433187081337
"thetaparm",0.483472748892382,0.371455800719559,0.131134021328762,1,0.000230783749332799
"thetaparm",0.454876138595864,0.339446810772642,0.278987756697461,1,0.000135668411323533
"thetaparm",0.44793868297711,0.332976117730141,0.28958391607739,1,7.87622653554698e-05
"thetaparm",0.420720587018877,0.302320316201076,0.405630088644102,1,0.000488934039508226
"thetaparm",0.425746417837217,0.30733605986461,0.391618999419734,1,0.000456795095569867
"thetaparm",0.499363313429058,0.384381150361151,0.0939342344645411,1,0.000509829936259511
"thetaparm",0.210522727109492,0.0314332202542573,0.954872555332258,1,8.84608558727115e-05
"thetaparm",0.425472974544391,0.304443397093564,0.44416205980815,0,0.000637501631197444
"thetaparm",0.363407548749819,0.232732492731884,0.660187509842217,0,0.000432383605777721
"thetaparm",0.450293611502275,0.333546797279269,0.291070552775636,1,0.000586418679076436
"thetaparm",0.421745777595788,0.29987402074039,0.442829819396138,0,0.000273920473928126
"thetaparm",0.503014761023223,0.386813819874078,0.123657207470387,1,0.000174531574938561
"thetaparm",0.271965506020933,0.118905058363453,0.874526840168983,1,0.000446122691414003
"thetaparm",0.420692092040554,0.294332905206829,0.485380839090794,1,0.000322394175761596
"thetaparm",0.433421876048669,0.312825291184708,0.394874008838087,0,0.000342543017546527
"thetaparm",0.30018808785826,0.155297815334052,0.822690996341407,1,0.0005275143281845
"thetaparm",0.348631377564743,0.219803315354511,0.67319681099616,1,7.24332391029391e-05
"thetaparm",0.496721379924566,0.384814843768254,0.0770362070761621,1,0.000190315507062465
"thetaparm",0.421094757970423,0.296450970927253,0.468119450379163,1,0.000389217375223759
"thetaparm",0.459402091568336,0.342438126681373,0.294047770788893,0,0.000498064331336746
"thetaparm",0.323526477674022,0.183568465989083,0.769033089512959,1,2.08101059339869e-06
"thetaparm",0.481865901267156,0.36606505792588,0.195768591715023,0,0.000261490732255912
"thetaparm",0.50525486189872,0.391266426537186,0.0573733593337238,1,0.000424753745275119
"thetaparm",0.422460338566452,0.301420150557533,0.450920705217868,0,0.000568073788015017
"thetaparm",0.466678693890572,0.34866171493195,0.266981039661914,0,8.57251048851197e-05
"thetaparm",0.435116805136204,0.313471412984654,0.416176136117429,0,0.000334624235476678
"thetaparm",0.507814806187525,0.395169651601464,0.0278016806114465,0,0.00032640988299977
"thetaparm",0.287871275329962,0.148136311676353,0.817406584741548,1,0.000544887031057789
"thetaparm",0.249348216690123,0.0941265956498682,0.899429264944047,0,4.27043538287972e-05
"thetaparm",0.371254685334861,0.2441963898018,0.613450645469129,1,0.000134631703701756
"thetaparm",0.50967772398144,0.3985326574184,0.0183710400015116,0,0.000344283782669392
"thetaparm",0.516155519057065,0.401892641326413,0.0286285893525928,1,0.000195677350562709
